Référence	ContexteGauche	Pivot	ContexteDroit
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chastoi, 2867, 1 674 420	que tot li rendi tot l aveir quanque	g en	trovai rien n en retinc ne rien n en ai " li
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chastoi, 2878, 1 674 493	li oi ici porter a toz cels qui	g en	oi parler por ce si cui et bien le crei selonc ce
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chastoi, 2880, 1 674 508	cui et bien le crei selonc ce que	g en	oi et vei que en lui a tant sens et bien que
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, chastoi, 2895, 1 674 605	sire or nos di qu en juges tu	j en	ferai quanque tu voudras et quantque tu en loeras sire " dist
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cou, 34, 1 675 519	s enbache si n en sai quel consel	j en	croie adies atenc qu il se recroie ainske jou le fiere ne
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cou, 56, 1 675 655	rente biaus fieus tu paroles com fols nonporquant	j ai	soissante sols puisque li alers te delite cels avras tu par tel
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cou, 78, 1 675 793	n arai trop soit ne trop fain tantke	j aie	tel loqueriele cist soissante sols feront plus que teus cent mars en
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cou, 168, 1 676 341	sens car pleust or a saint remi que	j eusse	ausi biel ami par un convent ne rois ne quens n orent
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cou, 220, 1 676 646	de bon cuer et de bon corage et	j en	apiele le bevrage de ceste amor ki si s afruite tasiés dame
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, cou, 245, 1 676 795	le convient vous dites voir or me sovient	g irai	la fors un poi juer ore fole de l enivrer nous avons
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cou, 322, 1 677 256	en tenrés molt i avés les dois maniers	j ai	grant paor de ces deniers qu i ne vous en mesquieche a
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cou, 325, 1 677 278	des tenés kieles si les gardés cuidés que	j en	ai si grant fain je les aim mieus en vostre sain que
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cou, 386, 1 677 651	ne sai se je fis que fous mais	j avoie	soissante sols hui main pendus a mon braier ains porre ne m
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cou, 446, 1 678 084	penitanche et en tel liu m amaint u	j aie	ma sustanche di varles qui la te dolouses tu n as pas
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cou, 471, 1 678 233	volés mes porkiers oil sire molt volentiers maisque	j aie	del pain avuec par foi n en irés pas senuec ains en
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cou, 570, 1 678 870	a cheval bien vestus d une reube vaire	j euisse	asses plus biel repaire or n i ara giu ne fieste que
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, cou, 574, 1 678 897	bieste bien sai tost m ara reprové que	j arai	le chier tans trové encore soit mes freres teus s est mes
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, eustache, 988, 1 685 067	soffrir puisse la dolor et la painne ke	j e	par toute la semainne dex ices lermes ne despire qui de mes
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, eustache, 1006, 1 685 181	ce ne quoi ne mes les dras que	j ai	o moi et se il perdi ses serjanz filles et fix petit
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, eustache, 1146, 1 685 986	soudoiers tout ensement par ta puissanche en cui	j ai	misse m esperance m otroie a vooir ainz ma mort t ancele
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, eustache, 1221, 1 686 415	creanche et je la rendrai sanz doutanche ker	j es	voil faire o moi disner s em puis en vos conseil trouver
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, eustache, 1570, 1 688 452	il " plus loig me membre ke quant	g iere	petit et tendre ke mis peres iert senescal et ma mere el
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, eustache, 1615, 1 688 745	ke crestiens ont em memoire a cen que	j oi	bien sui certains ke nos sommes freres germains quer les hommes qui
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, eustache, 1620, 1 688 775	tollirent qui m avoit tout issi ravi con	j ai	ichi par vos oi " quant se sont entreconneu as entresaignes qu
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, gerv, 57, 1 691 545	a tel chief traire de l afaire que	j ai	empris que je n en soie en mal repris trois natures ha
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, gir, 64, 1 698 832	biaulende le fier li autres fu si com	j oi	tesmongnier mile de puille qui tant fist a proisier li tierz apres
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, gir, 641, 1 703 142	sire ce fis ge " dit renier '	g i	oi bon droit a celer ne l vos quier ja deus n
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, gir, 696, 1 703 557	song d avoir ne sui pas marcheant se	j en	avoie tout plain ce pales grant foi qui doi deu le pere
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, gir, 901, 1 705 045	de gascongne le ber lui et renier dont	j ai	oi conter que en sa cort a fet xm adouber tant les
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, gir, 922, 1 705 203	venter avez enneurs ne terres a garder que	j en	repuisse a voz freres conter amis biau frere de folie oi pledier
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, gir, 969, 1 705 558	de lui amez por eus le di que	j avoie	alevez or si m est vis que je en ai mau grez
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, gir, 983, 1 705 655	loee qui de larrons estoit sovant robee mes	j en	ai bien la terre delivree tout les pandi onques n en oi
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, gir, 1024, 1 705 947	il sont ci juqu a trois jorz veu	j es	ferai pandre a un arbre ramu " ce fu a pasques la
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, best, 573, 1 715 759	en prophecie par le bon prophete ysaie "	j engendrai	" fet damnedeu " fiz quant les oi creuz e norriz il
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, best, 3254, 1 731 067	redist aillors que damnedeu li fist socors "	j atendi	" fet il " mon seignor e il m oi par sa
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, jaco, 168, 1 740 799	pelerin rendez moi zz hennap d argent que	j ai	perdu ne sai par le quel de vous. " cil qui
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, jaco, 200, 1 741 489	je m esjoissoie moult de toi car moult	j esperoie	grant bien. mais aincoisque tu partisses de ta messon geus a
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, flo, 198, 1 788 065	l emperere 'or sofrez a itant et	g en	prendrai conseil a le et a ma gent d ou faire ou
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, flo, 448, 1 790 289	failli certes " ce dist garsire 'et	j ai	bien arrami que je le conquerrai ainz un mois et demi et
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lin, 143, 1 797 132	riens dont je aie si grant paor com	j ai	de ce qu il ne m engint. " et il respont
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lin, 181, 1 798 302	avenu ? je suis empiriee de tel com	j estoie	quant je me couchai. bele glorieuse mere dieu, dame,
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lin, 339, 1 802 684	dont voirs que tes enfes parot si com	j oi	dire ? " et ele respont : 'sire, oil.
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lin, 352, 1 802 971	acordent de sen, et dist : '	j ai	oi dire que cist enfes parole et que il dist que sa
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lin, 459, 1 806 047	. ansi com tu m ois dire que	j estoie	conceuz de deable, autresis m ois tu dire que nostre sires
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lin, 516, 1 807 926	li autre vouloieiz que je fusse rois,	j ou	seroie volentiers. mais tant com il vive n ou puis je
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lin, 676, 1 812 396	son esciant et qu il me reprocheroit que	j estoie	nez sans pere. et einsis le fis por ce que je
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, merlin, 32, 1 817 640	ne de faire semence en feme mais se	j en	avoie le pooir je le porroie bien faire que je sai une
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, merlin, 122, 1 819 809	voir la preude feme qui me dist que	j ai	perdue la joie de cest siecle, " tant que un jour
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, merlin, 139, 1 820 202	pas tort se je sui esfree, car	j ai	ma serour perdue. " et conta au preudomme comment elle s
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, merlin, 144, 1 820 315	ja n est il riens au monde dont	j ai	si grant paour que de chou que il m engint. "
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, merlin, 207, 1 821 859	, que il li sera pardouné. sire	j ai	pechié, et bien sachiés que j ai esté engignie par anemi
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, merlin, 207, 1 821 867	j ai pechié, et bien sachiés que	j ai	esté engignie par anemi. " lors li commenche a dire comment
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, merlin, 209, 1 821 924	. " et pour le grant ire ou	j estoie	je m oubliai a segnier sire, ensi oubliai tous les commandemens
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, merlin, 210, 1 821 959	viestue. et en la grant ire ou	j estoie	m endormi. et quant je m esvillai, si me trovai
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, merlin, 264, 1 823 179	m a voir dit u menti. et	j a	bien creanche en dieu que, se che est voirs ensi que
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, mortartu, 18, 1 828 759	couvient. je vos di por voir que	g en	ai ocis par ma main dis uit, non pas pour ce
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, mortartu, 58, 1 829 857	vos ", fet il, " que	g en	face ? sire ", fet agravains, " je volsisse que
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, mortartu, 74, 1 830 187	, fet il, " pour ce que	g i	vouloie aler toz seus et venir au tornoiement en tel maniere que
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, mortartu, 119, 1 831 299	, " vos me semblez si preudom que	g en	ferai quanque vos voudroiz ; si demorrai tout ce jor por amour
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, mortartu, 279, 1 835 246	si bons chevaliers et si preudom outreement que	j amasse	moult a avoir l acointance de lui ; et se ge l
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, mortartu, 423, 1 838 286	il n est si estranges leus, se	g i	estoie et vos me mandissiez a vostre besoing, que ge n
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, mortartu, 438, 1 838 574	m en toli la droite connoissance. mes	j ai	puis tant apris que ge sai veraiement que ce fu il.
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, mortartu, 445, 1 838 671	li mieudres chevaliers qui vive. et se	j eusse	creu agravain vostre frere, ge l eusse fet ocirre ; si
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, mortartu, 451, 1 838 758	me dist que il se merveilloit moult conment	j avoie	le cuer de tenir lancelot entor moi qui si grant honte me
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, mortartu, 490, 1 839 824	que ge ne vos en celeroie riens que	g en	seusse ; je vos di veraiement que ce fu il, ses
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, mortartu, 494, 1 839 920	que toute loiaute fust herbergiee, por qui	j avoie	tant fet que pour l amor de lui avoie honni le plus
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pon1, 22, 1 841 810	: " diu ! dont vient co que	j ain	tant ceste dame et ele mi, et ne poons avoir oir
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, pon1, 75, 1 843 038	l esgarda et dist : " segneur,	j ai	mon frere perdu, si voel avoir ceste dame en restor.
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, pon1, 138, 1 844 561	, et li autres dist : " se	j en	fuise creus, nos en ferons present au soudant d aumarie,
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, songe, 10, 1 845 862	eure i fui venus mes de ceus que	g i	ai conus ne vous ferai ci nul aconte devantque j aie rendu
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, songe, 12, 1 845 873	conus ne vous ferai ci nul aconte devantque	j aie	rendu conte de ce qu il m avint en la voie plesant
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, songe, 85, 1 846 295	et puis tout en riant me dist "	j ai	toz les poitevins norriz se il s acordent a mes diz biaus
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, songe, 308, 1 847 616	voil relessier d obeir a sa volente quant	j oi	leenz grant piece esté com cil qui bleciez se sentoie yvrece en
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, songe, 310, 1 847 632	qui bleciez se sentoie yvrece en qui conseil	j estoie	me prist et si me convoia hors du chastel bien m avoia
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, songe, 369, 1 847 964	tant a bien venu me ting que quant	j y	ving que il metoient les tables moult s entremetoient del mengier leenz
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, songe, 497, 1 848 714	finalement destempree de dampnement en tel sausse que	j ai	nommee toz chaus a toute la fumee furent a la table d
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, songe, 607, 1 849 363	tout maintenant parla a moi en demandant comment	j ere	venuz a cort des noveles me tint moult cort que li deisse
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, songe, 632, 1 849 522	c est le plus plesant endroit " et	g i	commencai tout a droit et tout au miex que je soi lire
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, songe, 658, 1 849 687	dedenz mes mains yy sols de deablies dont	j achetai	byffes jolies apres ce que je vous ai dit ne demora qu
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, greg2, 2840, 1 865 661	erraument sanz delai e sanz nul respit quanqe	j ai	de gregoire dit sour seintes reliqes jurrai de ma mein destre e
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, calen, 64, 1 866 660	a sathanai dex set bien con grant duel	j en	ai et con j en ai le cuer marri zz oir i
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, calen, 65, 1 866 665	con grant duel j en ai et con	j en	ai le cuer marri zz oir i a del duc ferri qui
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, calen, 550, 1 869 405	le non de roi li aquite si con	j ai	ci la chose dite fist l empereres comander toz ses seax a
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 21, 1 871 504	mie seulement mise en obli l amor que	j avoie	en toy, eins t as esdreciez contre nature meymes si que
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 120, 1 875 078	perdre a un cop sanz recovrer, et	j ai	bien oi dire que la plus droite voie d aler au verai
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 121, 1 875 142	crerai les seins hermites et les moynes que	j ai	meintes foiz tormantez et a tort et me rendrai a lor ordre
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 145, 1 875 840	toi legiere et amaiauble, car ausint conme	j ai	esté tes conpainz des biens de ceste vie, ausi serai ge
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 184, 1 877 261	le mengier, quar li graindres dessierriex que	j aie	c est de veoir ces choses qui sont dehors ces portes.
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 230, 1 878 755	hai teil vertu sor les autres vertuz que	j ai	nomees que nus ne la doit veoir s i ne l ai
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 251, 1 879 452	grant dessierre que ge en ai, quar	j ai	mont longuemant esté tristes de ce que je ne trovoie home qui
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 254, 1 879 607	que ge ne fuse de nul ami que	j aies	. " et balaam li dist : " de ce feis tu
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 266, 1 880 063	busine me senefierent la mort et vers cui	j ai	maintes fois mespris et pechié ? se fi ce por toi reprandre
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 355, 1 883 006	et qui est cis neanz termines par cui	j ai	esté tant pansis et tristes ? ices choses dessiere ge mont a
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 507, 1 887 615	se ne sap qui tu es, quar	j ai	autres amis qu i me covient festoier et cil seront mi ami
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 512, 1 887 757	ne porrai a toi entendre aydier, quar	g ai	autre chose a faire et nequedam je te convoierai une piece encore
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 528, 1 888 373	balaam ranconmencai sa parole et dit : '	j ai	oi parler d une cite mont grant et mont riche don li
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 584, 1 890 412	que tu seras peres ton pere, quar	j oi	ja parler d uin roy qui mont bien governoit son regne et
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barlaam, 612, 1 891 319	seras senblaubles a zz tres saige damoiseaul don	j oi	parler qui estoit filz a mont tres riche gent et ses peres
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 704, 1 894 366	desfende. por ce ne cuidier mie que	j amportoie	ton avoir ne tes robes, quar il se tiegnent miaulz apaié
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, carem, 4, 1 901 556	ie n enuoie en uos les mals que	i ai	aparilhiés a ceuz qui m ont corechiét. faites dist ilh pennance
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, carem, 274, 1 909 188	deniers et si dist je ai pechiét car	i ai	trahit le iuste sanc. et il soi desperat car il ne
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, durm, 13, 1 910 889	m entende ki bien reprent et bien amende	j ai	mis mon penser et ma cure d un roial conte d aventure
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, durm, 297, 1 912 550	joie haster que son tens perdre ne gaster	j ain	mielz plus de joie en amor que mains de joie et plus
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, durm, 625, 1 914 492	en ceste cite lasus en son palais pavé	g irai	a lui et si sarai com faite amor g i troverai se
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, durm, 626, 1 914 502	a lui et si sarai com faite amor	g i	troverai se li rois ne me vuet aidier ge m irai allors
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, poit, 56, 1 916 884	la cuj fej e por la cuj amor	i aj	enpris cesta uoie dona mej que ie poisse prendre cesta cite a
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, poit, 714, 1 930 269	deable alez en enfer eu fo pardurabble quar	i aj	ogu faim e uos ne me donates a mangier. " co
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, poit, 799, 1 932 202	il auoit nom. il li dist '	j aj	nom rollanz. de quau lignea " dist li jaianz 'es
i, PRO:pers:suj:1:sg:unb, PRO:clit, PROadv, i2|i|y, y, poit, 1020, 1 936 980	ot l aia de toj sira par cuj	i ai	susfert mainte fam e mainte soj e maint enguoice que conter ne
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, turp, 46, 1 944 433	la cui foi e per la cui amor	j ai	enpris ceste voie, done moi que je puisse prendre cete cite
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, clari2, 64, 1 959 130	se vous volés, par tel convenant que	g irai	avec, et le moitie qui armes porront porter de toute vinice
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, clari2, 196, 1 963 102	de me largueche, ne de chou que	j aim	les franchois, car je les aim et si me fi plus
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, clari2, 621, 1 975 650	me seignorie du coiue par traison, dont	g estoie	sires et dont je sui drois oirs. si vous me voliés
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barril, 91, 1 995 602	sui je par saint pol ou plus comme	j estoie	avent ne sai que voz alez querrant por fol voz cil xxx
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barril, 226, 1 996 392	enfer je te mordrai ce est a dire	g en	trerai ceus qui ont fet ma vollente et li autre saient dempné
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barril, 342, 1 997 075	ire 'je n es avroie droit contez	j ai	homes mors et afolez arses mesons mostiers brisez et pelerins desguarrochiez n
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barril, 398, 1 997 397	li demende 'avez tout dit certes et	g en	fere petit de jeuner ne parlez pas quar de mengier est lan
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barril, 484, 1 997 943	" fet il 'vos ditez voir et	g en	ferai tout mon povoir tantqu a zz chief en avrai tret ne
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barril, 506, 1 998 089	je pourrai " chascuns li dist 'sire	g irai	a voz por fere compaignie " et il leur dist 'n
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barril, 790, 1 999 876	mal torné dou jeune voz pallerai ce que	j en	sai et que j en croi il en i a de yy
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barril, 790, 1 999 881	pallerai ce que j en sai et que	j en	croi il en i a de yy manieres don diex n a
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, barril, 921, 2 000 652	se demente que fere je lasse dolente que	j ai	perdu mon bon seignor qui avoit fet si bon pressor et noz
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lac, 54, 2 004 133	m aiez faite, ne por haine que	j aie	a vos, mais por lo roi artu que vos tenez a
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lac, 80, 2 004 734	mais ge l an doi respondre demain que	g en	ferai, car il me requiert que ge envoi a mon seignor
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lac, 186, 2 007 557	qant ge me randrai a vos, que	j avrai	tel essoigne aparissant que ja nus ne m en blasmera ; et
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lac, 233, 2 008 829	atant congie, car, deu merci,	j ai	achevé ce por qoi g estoie a vos remes. et bien
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lac, 233, 2 008 835	merci, j ai achevé ce por qoi	g estoie	a vos remes. et bien sachiez que terre ne prandroie ge
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lac, 285, 2 010 753	la plus desconseilliee riens del monde, car	j ai	perdu en cest jor d ui tote honor et tote joie,
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lac, 285, 2 010 768	ui tote honor et tote joie, dont	j ai	assez eu par mainte foiee. ha ! dame, " fait
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lanc, 70, 2 015 128	en cest duel et en ceste anguoisse que	j ai	si longuement mené m ont fait grant poor dui molt felon songe
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lanc, 73, 2 015 231	et l autre apres me fu avis que	j avoie	dedens mon ventre. yy cuers et estoient si pareil que a
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lanc, 77, 2 015 317	. ice sont li dui songe por coi	j ai	tant pensé, ne jamais ne serai a aise devant ce que
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lanc, 83, 2 015 520	oi je greignor volente de vos conoistre que	j ai	de ceste chose savoir.. - sire, " fet lancelos
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lanc, 104, 2 016 140	, fuissent mises les corones as rois que	j euisse	conquis, chascune sor son chandelier, et la moie fuist assise
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lanc, 133, 2 016 815	n en fuisse je ja plus corociés que	j en	sui ore. et si vos aprendrai itant de la conoissance de
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lanc, 140, 2 016 995	l un com de l autre ; et	g i	ai mise m amor en tel maniere qu empres vostre mort ne
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lanc, 142, 2 017 054	roine eust ausi debonaire cuer vers moi com	j oi	vers li, ele ne me tolsist pas vostre compaignie por autrui
g, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lanc, 154, 2 017 397	ou je me fis antan sainier, et	g irai	apres tot belement entre moi et mon compaignon. or pensés del
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lanc, 173, 2 017 848	" sire, " fet il, "	j ai	eu la greignor poor de vos que je onques euisse, et
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lanc, 189, 2 018 300	quoi voiant mes gens qui si chevalchent.	j ai	esté li plus merveillos hom qui onques fust et si ai eu
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lanc, 191, 2 018 426	avienent en mon pooir, kar autresi com	j ai	esté plus merveillos me doivent greignors merveilles avenir. ". ensi
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lanc, 232, 2 019 603	, " kar il me tarde plus que	j es	oie que hui mes ne fist. " et li clers esgarde
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lanc, 260, 2 020 317	amer que riens el monde ; et combienque	j aie	esté essilie et deseritee, dieu merci or sui a m onor
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lanc, 270, 2 020 603	, si li dist : " damoisele,	j oi	bien que vostre dame me mande, et se les letres n
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lancpr, 50, 2 023 721	vous m aviés faite ne pour haine que	j aie	a vous, mais pour le roi artu que vous teneis a
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lancpr, 69, 2 024 323	mais je l en doi respondre demain que	j en	vaudrai faire, car il me requiert que je envoie a mon
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lancpr, 74, 2 024 429	je le ferai. et saveis vous que	j ai	enpensei a faire ? je mesmes irai au roi artu et si
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lancpr, 79, 2 024 626	en aventure, ne mie pour chou que	j aie	paour de chest chastel qu il soit ja pris a forche,
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lancpr, 194, 2 027 852	mon gage de monstrer contre son cors que	j ai	veu et oie la traison que il a faite envers son signour
j, PRO:pers:suj:1:sg:unb, PRO:pers, PROadv, je, y, lancpr, 210, 2 028 367	congie, car, la dieu merchi,	j ai	achievé che pour quoi je estoie o vous remés. et bien
