Référence	ContexteGauche	Pivot	ContexteDroit
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 29, 0 860 745	les choses, pieres, reconte, cui	ge uns	des parfiz et des aloseiz hommes ai conues, u tesmonianz les
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 29, 0 860 767	bons et les feoz hommes, u cui	ge apris	par moi meismes : alsi com ge haisme li iors cesserat anzoiske
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 30, 0 860 784	haisme li iors cesserat anzoiske li sermons.	ge uolroi	ke tu racontasses a moi demandant d eaz alcunes choses. et
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 37, 0 860 942	si en est humiliez. cez choses cui	ie ai	parceues par lo racontement des honorables barons, ie les raconte senz
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 38, 0 860 998	euangile cui il descrissent. mais par ke	ie az	lisanz sostraie l ochison de dotance, par chascunes choses cui ge
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 39, 0 861 030	mais ce toi conuoite ge sauoir, ke	ie en	alcunes choses tan solement lo sens, en alcunes choses et les
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 41, 0 861 078	pas couenablement li grefes de l escrisant.	ge ai	apris par lo racontement de mult honorables uielhars ce ke ie raconte
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 131, 0 863 302	moi ui cest ior deuoir aleir la u	ge uuilh	aleir. dunkes icil del funz de son cuer esgardanz sa aspreteit
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 162, 0 864 094	troue, ioskes a or en pardons quidieue	ie en	lumbardie nient auoir esteit peires ki signes feissent. ge ai apris
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 163, 0 864 105	nient auoir esteit peires ki signes feissent.	ge ai	apris par lo racontement del honorable homme fortuneit l abeit del monstier
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 163, 0 864 135	et encor d altres honorables hommes ce ke	ie or	raconterai. li saintismes hom equices par nom, es parties de
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 177, 0 864 557	: ge certes denunce celui estre ce ke	ie uoi	, nekedent par ke tu ne quides moi nient uoloir obeir a
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 202, 0 865 348	, ce est un flieme disanz : elleuos	ge ai	mis mes paroles en ta boche, eis fors por preechier.
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 203, 0 865 368	preechier. et des icel ior meismes quant	ge uuelh	, ne pois ge pas de deu taisir. ge uolroie l
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 204, 0 865 379	ne pois ge pas de deu taisir.	ge uolroie	l oeure de cest peire auoc conoistre, ki est diz teiles
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 229, 0 866 126	uenistes. elleuos ie toi siurai, quant	ge aurai	l oeure emplie car un poi i remaint. mais icil iuliens
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 266, 0 867 167	cors ilokes gisoit. cez choses alsiment cui	ge ioing	apres sai ge par lo racontement del ci deuant dit fortuneit l
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 274, 0 867 370	pluisors fuianz iloc prestat en apres aiue.	ge apris	par lo racontement d un mien ueske ce ke ie raconte,
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 282, 0 867 602	element. mult meruilhouse chose est ce ke	ie oi	; mais ie ualdroie conoistre de queile humiliteit iciz pout estre deuenz
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 283, 0 867 606	chose est ce ke ie oi ; mais	ie ualdroie	conoistre de queile humiliteit iciz pout estre deuenz ahier soi, ki
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 312, 0 868 410	seir et en orant les flammes represseir ?	ge i	prent garde, si en ai merueilhe. ge uoisin liu raconterai
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 313, 0 868 420	prent garde, si en ai merueilhe.	ge uoisin	liu raconterai or a toi alcune chose, cui ge sai par
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 327, 0 868 914	la promiere santeit. nos auons alsi com	ge uoi	noueaz miracles des anciens exemples. vues tu dunkes en l ourange
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 337, 0 869 247	mes peres oeuret ioskes a or, et	ge oeure	. en cel meisme tens essiment li honorables hom anastaises, de
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 355, 0 869 826	deus deuant les secles lur disposat doneir.	ge ualdroie	plus aouertement a moi estre proueit, se la predestinations puet estre
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 393, 0 871 097	lo ueske, les queiles par tant ke	ie ai	fait ramenbrance de lui, ge les parsiurai. quar en un
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 431, 0 872 195	a cez meismes honines, si dist :	ge uos	coniur el nom de nostre sanior deu ihesu crist, aleiz de
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 454, 0 872 930	familiers de cest homme, par cui racontement	ge apris	altresi ce ke ie raconte ; car il fut souentes foies entre
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 485, 0 873 904	les altres apressent. de la queile chose	ge aesme	cest homme ki lo maligne espir receut en hosteil, miez auoir
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 500, 0 874 355	, et bien lo conu. dunkes ioins	ge apres	: ge toi proi, di se tu conus alcuns de ses
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 507, 0 874 515	aspreteit, et en apres parlat disanz :	ge uos	donrai queil pris ke uos uoleiz, et si rendeiz les enfanzons
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 529, 0 875 099	ke li alcant astoient presenz az queiz enhorteir	ge astoie	occupeiz, et ia astoit uenue plus hore del ior, si
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 529, 0 875 128	faiz de l honorable fortuneit, les queiz	ge uuelh	toz tenz oir, si ce me loist. mais en l
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 559, 0 876 075	uinrent a soi : aleiz deuant, elleuos	ge uos	siu apres. et quant il uit en cele meisme oeure remanoir
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 574, 0 876 465	homme ne puent pas or estre troueit ?	ge aesme	, pieres, pluisors teiz en cest secle or nient defalir.
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, papgreg2, 587, 0 876 783	familhous paisses par les exemples des bons.	ge uolroie	a toi es loenges de nostre rachateor alcunes choses raconteir des miracles
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, gibv, 81, 0 877 313	fin de la parole ke vus en dirreie	jo el	sa vie esteit espiritel li valetun de sun hee fiz as baruns
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, gibv, 351, 0 878 914	vus voil gehir meis ne l osoue descouerir	jo aime	mult une dameisele si est uncore uirgine e pucele curteise e bele
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, gibv, 361, 0 878 973	en sauerez vus tute la fin quel part	jo uoldra	tendre en dreit de femme aver e prendre decike la vus voil
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, gibv, 527, 0 879 955	neent jo sui un peccheur dolent e si	jo aveie	feit ren sire ke turnast a nul ben n en feit n
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, gibv, 549, 0 880 096	quor ne dolt " la grant richesce ke	jo aie	me freit feire tost un plei si lungement estei ici tost en
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sept, 315, 0 883 407	la clergie bancillas " dist cathons " et	jou en	cinc ans que maistres sera et sachans de savoir aus dex et
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sept, 319, 0 883 435	doutés de rien " dist malquidas " et	jou en	quatre ne ja ne le convenra batre ne ja de verges atouchier
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sept, 323, 0 883 456	atouchier de chou me puis bien afichier et	jou en	trois " che dist jesses " ja li enfes n iert si
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sept, 329, 0 883 500	damnas ki estoit viex et blont " et	jou en	deus li aprendrai chou k il sevent et que je sai et
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sept, 331, 0 883 514	k il sevent et que je sai et	jou en	un " che dist berous " de che molt bien vanter m
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sept, 495, 0 884 483	cele lune ministrés c est grans signes que	jou i	voi " lors dist anchilles " par ma foi d une chose
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sept, 571, 0 884 921	ki molt est gent illuec prendrois heberghement et	je irai	en la cite avec iaus par cui sui mandé tes gens i
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, alia, 500, 0 890 033	n en sai nient si lai m enveiés	ge irai	veirement unc nicolas ne garda sairement il est trahitra fei mentie epsament
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, alia, 1806, 0 901 415	letres xm porter de vos letres porter si	ge avie	prou bien le vos savrai faire se i cuit avoir prou zo
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, alia, 1949, 0 902 733	ge mon nom vos cel venge mei destorbers	je ai	a nom dan clins si est tes mis mesters anc en cort
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 42, 0 911 393	verrour n y acrestrai dirai brefvement ceo qe	jeo en	sai ke grant ovre voet translater l estuet oure passer ou si
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 1085, 0 917 475	honte ceste parole rien n amonte si fet	jeo use	fet qe sage si use dit mon corage n estes pas sages
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 1348, 0 919 097	fust si est par dieu certes noun est	jeo irroy	od vous kar tut suy prest non ferez voir e dont coment
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 1352, 0 919 124	neent oil voir par fey noun ferez ou	jeo irroi	ou vous remaindrez certes od vus n i puis remeindre " adonque
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 1446, 0 919 711	savez vus quei ne tu od mei ne	jeo od	tei " mes ele pensa tut le cuntrarie 'tut altrement le
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 1593, 0 920 655	e pruz k il as armes venquie tuz	jo en	ai joie ke vus amez kar a tuz jurz meulz en valdrez
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 2421, 0 925 638	pris 'vus m estes tuz verais amis	jeo ai	ja " fet el 'treis choisi de l un d eus
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 2461, 0 925 897	amie cum ai esté ui asaillie co ke	jo ait	dit ne pus desdire de treis homes m estoit eslire si ne
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 2983, 0 928 941	'seignurs ne vus peist mie tant ke	jo ai	parlé al rei bel sire ore entendez a mei ui mun servise
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 3000, 0 929 052	ne vus retenge se volez kar merci deu	jo en	ai assez " ipomedon al rei ad dit 'd or e
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 3183, 0 930 135	plus ramereit s il en soust co ke	jo en	sai mes cel ert uncore en delai ne l savera pas mun
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 3508, 0 932 081	vertuuse pus li ad dit 'sire porter	jo aim	mut le dedut de chacer e vus savez qe ceo est la
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 5244, 0 942 475	jo de richesse dit si deu m ait	jo en	ai petit n at el munt si povre pucele ne seit de
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 5514, 0 944 134	ipomedon ad cunge pris e dit 'dame	jo ai	ja enquis un grant cerf at mut hanté mes venurs l unt
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 5764, 0 945 634	part dites lui trop sui venu tart si	jo i	fusse des avant er n eust pas le blanc chevaler ne l
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 5795, 0 945 842	ost co fut antenor dux d espaine dunt	jo ai	tuz jurz tenu engaaigne si jo de lui eusse cure ne l
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 6116, 0 947 791	cri " cil respundi cum curteis 'se	jo ore	i vois co ert sur mun pies tel hure ad esté ke
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 6118, 0 947 806	mun pies tel hure ad esté ke autrement	jo i	alasse mut bonement mes quant par el ne pus passer ma fei
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 6309, 0 948 991	parlez a lui einz ke en augez jasun	jo ai	grant haste de aler ne pus a ceste feiz parler tel aventure
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 6351, 0 949 250	me amout quant jo ne voleie ore voil	jo e	il ne volt a mut grant dreit mis quers se dolt mes
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 6573, 0 950 615	vois od mes chens voil aler en bois	jo aim	mun dedut coment ke il allie nen ai soig de lur espusaille
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 6610, 0 950 841	seur ostes " fet il 'vostre merci	jo ai	esté grant pece ci pus ke jo de mun pais mui nul
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 6899, 0 952 649	'allas trop i parla petit e sui	jo asez	leisir de mun curage descuverir jo ne l fis pas ore m
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 6936, 0 952 882	tant prisé mut vei ceenz bons chevalers ke	jo ai	tuz jurz tenuz mut chers mes m amur a gueres n amunte
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 7030, 0 953 410	tut cest oi mut simplement li respundi '	jo entent	mut ben co ke vus dites jo quidoue estre tut quites e
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 7037, 0 953 459	jo m en fi en une chose ke	jo ai	oi mut ad grant pose de femmes embler en rapin est un
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 7613, 0 956 924	vus savez ke mut ad grant pose ke	jo ai	mut amé la fiere jo ne pus en nule manere de lui
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 7727, 0 957 654	le rei sis uncles ke ai servi se	jo unkes	conois la fiere la requeste il avera la premere ke il ad
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 7741, 0 957 737	soust trover bel mestre " fet ipomedon '	jo ai	purpensé l engin mut bon " tant unt erré de vile en
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 7843, 0 958 366	l orrei sire reis " fet il '	jo aim	mut guerre pur co vinc ci en ceste terre se vus retenir
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 8099, 0 959 937	mes unkes si bel fol ne vi bele	jo ai	veu meint fol sage ore voldreie ke il par sa rage eust
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 8147, 0 960 240	mut folement 'bele vus savez certainement ke	jo eim	la fiere e ele mei pur neent fetes tel desrei " imeine
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 8289, 0 961 069	vus en averez mut bon marche einz ke	jo en	seie mut prié " li naims i vent le cheval prent e
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 8315, 0 961 232	prist le neim a sei ad apelé '	jo ai	le vostre runcin duné mes mut bon eschange en averez cil cheval
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 8454, 0 962 066	n oi pur pucele si grant peine cum	jo ai	pur vus ei ismeine cum de amer e de bon voleir mut
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 8472, 0 962 188	ele seit sule ci par le men chef	jo i	sui od li sun chevaler sun bons voillant se deu plest jo
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 8647, 0 963 249	ne freit ki a poer l avereit servi	jo en	sai le veir pur co di ismeine change sun curage ben sout
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 8756, 0 963 919	trovee huniz en ert tut mun lignage kar	jo erc	pruvé de putage i li fous pas ne l celereit e co
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 8788, 0 964 118	sens ja murrai jo ci a dreiture e	jo aim	sur tute creature cel bon chevaler ki la gist en meie fei
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 8799, 0 964 198	relerra tute queie ei fole lasse ke ai	jo ore	dit e mei ke chaut se il me oscit ffors ke seie
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 9116, 0 966 098	valt l estrif mes co est folie si	jo i	vois quant sur tuz aim lui sul a chois mes co ert
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 9158, 0 966 354	se deu m ait bel sire co sui	jo ismeine	aiez merci de ma grant peine de mun travail de ma dolur
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 9468, 0 968 208	cil petit ke creit quanke femme li dit	jo euse	fet peca mun pru mes jo voil k ele tenge sun vu
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 9786, 0 970 060	remeindre e mei hunir vassal pur coup ke	jo uncore	aie ne pur feblesce ne pur plaie se deu plest ne ferai
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 9994, 0 971 297	jo ne puis garrir en nul liu ne	jo en	mer ne jo en terre ei deus tant prenez feble gerre ki
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 9994, 0 971 301	en nul liu ne jo en mer ne	jo en	terre ei deus tant prenez feble gerre ki vers mei pernez tel
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 10041, 0 971 572	coneu " capaneus dit 'par mun col	jo en	oi parler de un fol ki la deredne demanda e od ismeine
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ipo, 10462, 0 974 072	enveiseure en pris aver ai mis ma cure	jo ai	vostre nece mut amee plus ke femme ke unkes fu nee e
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ren2, 1428, 0 983 267	autre guise " tiebert " fait il "	je ai	enprise guerre mout durement amere vers isengrin vostre conpere j ai retenu
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ren2, 1889, 0 986 151	trives ne pes querre tierberz li chaz dont	je ai	dist doute renart assez petit ne quiert avoir trives ne pes ez
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ren2, 1925, 0 986 366	non avez mes sires turgiz ne savez con	je an	ai mout grant mestier por ce sou me devez laissier laissier "
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ren2, 1935, 0 986 436	je l voil bien mais d itent sui	ge esbahiz	conment il doit estre partiz je le sai mout bien par ma
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, ren2, 2216, 0 988 155	tant demoré suer " dist il " qar	je ai	trové un bon bacon enz en cest bois einz de mes iaulz
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, roma, 282, 0 990 450	mes par ma barbe se ie puis et	ie en	mon conseil le truis quant uos de ci escaperois iames beste n
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, roma, 500, 0 991 792	et losengiers ie fui pesans et tu ligiers	ie aualai	et tu mouras quant enmi le puis m encontras donc fu mes
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, roma, 867, 0 994 010	fist dist ysengrin 'n en parlés pas	ie uoil	qu en m arde enestlepas que ie a lui prendre acorde ne
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, roma, 868, 0 994 018	ie uoil qu en m arde enestlepas que	ie a	lui prendre acorde ne uoil q autre fois s i amorde a
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, roma, 872, 0 994 042	a son conpere ne a pelgesir sa comere	ie uerrai	bien qui me fet droit " brichemers dist que il uoudroit que
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, roma, 911, 0 994 292	la droite uoie ce est le meuz que	ie i	uoie qu amedous les metons la fors penst chascun de garder son
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, roma, 1133, 0 995 633	'por ce " fet il 'sui	ie uenuz	proie uos uoil ne soit penduz ancois laissiés renart aler que deus
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, roma, 1200, 0 996 024	mesferoit de char ne me puis atenir se	ie en	puis en leu uenir ie mosteroie que ie soi fere quiqu en
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romb, 259, 0 998 044	virent l ors l un l autre boute	ge uoi	zz ors dist li premiers or i parra frans foretiers que bien
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romb, 586, 1 000 059	l oil si con uos dites donques seroi	ge erites	or puet on bien de fi sauoir que vos ne sauez honte
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romb, 639, 1 000 364	pesanz tu fus legiers tv traitres tu losangiers	je avalai	et tu montas qant emi le puis m encontras lors fu mes
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romb, 648, 1 000 417	autre vont d enfer i eres eschapez et	je i	remes entrapez je ne sai que tu deuenis tel traison me porqueis
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romb, 788, 1 001 271	ton grant orgoil et ton desroi mais se	ie ai	congie dou roi ja en avras bataille a l ueil " renart
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romb, 964, 1 002 314	ce m est avis es ce bien que	ie uos	deuis " baucent respont 'bien avez dist " tvit l ostroient
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romb, 995, 1 002 505	parlez pas je le uos di ennelepas qant	ie a	lui prandrai acorde ne uoil autre foiz s i amorde ne fera
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romb, 1008, 1 002 585	dist ysengrin 'ia dieu ne place que	ie ia	acordance face tantque ie uoie le plus fort et c on sache
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romb, 1009, 1 002 590	ne place que ie ia acordance face tantque	ie uoie	le plus fort et c on sache qui avra tort bien me
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romb, 1452, 1 005 247	de char ne me puis ge tenir se	ie en	puis en leu venir je mosterrai que ie sai faire qui qu
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, rombriva, 2, 1 008 935	damaige or me couuient tel cose dire dont	ie uous	puisse faire rire car ie sai bien c en est la pure
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romc, 80, 1 012 054	porroit auoir alez si li fetes sauoir que	ie uoil	que il uiengne a cort " et grimbert deuant li acort '
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romc, 386, 1 013 943	quant uoient brun l un l autre bote	ie uoi	zz ors dist li premiers ore i parra frans forestiers que bien
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romc, 649, 1 015 528	mes par ma barbe se ie puis et	ie en	mon conseil le truis qant vos de moi departirez iames beste n
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romc, 878, 1 016 923	pesanz et tu legiers traitres es et losengiers	ie aualai	et tu montas quant enmi le puis m encontras dont fu mes
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romc, 887, 1 016 977	l autre uient d enfer estoies eschapez et	ie i	remes atrapez illec remes tu t en issis de moi tel traison
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romc, 1255, 1 019 189	" dist ysengrin 'n en parlez pas	ie uoil	bataille ignelepas certes ia n en fere acorde que autre foiz ne
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romc, 1260, 1 019 217	a son compere ne foutre iames sa conmere	ie uerrai	bien qui aura droit " brichemer dist que il voudroit que la
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romc, 1270, 1 019 280	que ie pes n acordance en face tantque	ie uoie	le plus fort et que saure qui aura tort bien me porra
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romc, 1299, 1 019 469	la droite uoie ce est le mieus que	ge i	uoie q les metez la fors penst chascun de garder son cors
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romc, 1757, 1 022 212	de char ne me puis ie tenir se	ie em	puis en lieu venir a ceus mosterre que fere a ma geule
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romd, 118, 1 023 443	par redout mes anemis molt me poise se	ie ai	mespris de rien qui vers vous appartiengne mais non ai pas dont
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romd, 142, 1 023 586	trauail ce est la somme pour uous quant	ie aloie	a romme a casu et a monpellier pour la mecine apareillier qui
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romd, 414, 1 025 275	mais par ma barbe se ie puis et	ie en	mon conseil le truis quant vous de ci m eschaperez iamais beste
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romd, 999, 1 028 835	en parlez pas je me pendroie isnellepas quant	ie a	lui prendrai acorde ne weil qu autre fois s i accorde a
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romd, 1003, 1 028 864	gesir a sa commere len verra bien se	ie ai	droit " brichemer dist que il voudroit que la chose fust si
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romd, 1042, 1 029 103	la droite uoie ce est li mieus que	ie y	voie que touz yy les mettons la hors penst chascun de garder
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, romd, 1467, 1 031 670	pourroit de char ne me puis abstenir se	ie en	puis en lieu venir ie mousterrai que ie sui frere qui qu
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, rome, 144, 1 033 225	traualx ce est la some por vous quant	ie alai	a rome a casu et a monpellier por la mesine apareillier qui
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, rome, 267, 1 033 997	uoient l ours l un l autre bote	ie uoi	vn ours dist li premiers or i parra frans forestiers qui set
